Close,High,Low,Open,Volume,Profit/Loss,MV_9D,MV_21D,Signal
INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,,,,
1447.4412841796875,1476.1024890867666,1443.4031282013243,1471.3749358302919,8702978,-23.93365165060436,1503.7460530598958,1548.1754208519346,Sell
1458.177001953125,1460.4423706154291,1429.1218033326475,1439.4634841975633,8610216,18.713517755561725,1493.853054470486,1540.661876860119,Sell
1438.2816162109375,1456.4040844682859,1433.0614816224124,1456.4040844682859,10213323,-18.122468257348373,1481.355495876736,1532.843470982143,Sell
1415.037353515625,1434.14486387826,1408.7339490588547,1430.1067078263497,10566934,-15.069354310724748,1468.6828206380208,1523.3694603329614,Sell
1415.234375,1420.2574529025999,1392.876574581379,1408.4383894942564,9892020,6.795985505743602,1460.0592854817708,1514.1393345424108,Sell
1401.6424560546875,1411.590144080286,1395.7329241309972,1403.5138318764698,10048009,-1.8713758217822942,1449.8927001953125,1505.1014985584077,Sell
1406.66552734375,1411.7871937906966,1392.6796832838538,1398.4907470266712,6625368,8.174780317078785,1440.5359429253472,1497.2830926804315,Sell
1402.62744140625,1419.2726477892124,1399.5742071536924,1406.6655976905836,9899184,-4.038156284333581,1430.1504855685764,1490.4261590866815,Sell
1405.0897216796875,1412.3781686321047,1400.953097311154,1403.5138705026145,10318063,1.575851177072991,1421.1329752604167,1482.9688953218006,Sell
1425.8714599609375,1447.835267553816,1404.6956380205245,1404.6956380205245,12902347,21.175821940413016,1418.736328125,1475.4553397042412,Sell
1414.1510009765625,1442.6151494914589,1408.0444126749926,1442.6151494914589,7254561,-28.46414851489635,1413.8445502387153,1468.528052920387,Sell
1418.2877197265625,1427.5460108318366,1411.0977408332749,1411.0977408332749,3986094,7.189978893287616,1411.6230061848958,1461.675816127232,Sell
1473.6402587890625,1476.3980885005715,1418.9770874002822,1418.9770874002822,10413061,54.663171388780256,1418.1344401041667,1457.5438290550596,Sell
1473.8372802734375,1485.262351237006,1461.9197483180794,1485.262351237006,6565539,-11.425070963568487,1424.6458740234375,1454.0497000558037,Sell
1465.0714111328125,1481.6181481033814,1463.6924963469764,1475.5115598317454,5543397,-10.440148698932944,1431.6935356987847,1449.9693080357142,Sell
1508.9989013671875,1515.7948868943363,1483.981859694785,1483.981859694785,10694531,25.017041672402456,1443.0639105902778,1449.0125209263392,Sell
1506.53662109375,1515.2039825206518,1495.7024794249892,1500.03616013844,15994798,6.500460955310018,1454.609375,1449.6644461495537,Buy
1477.4814453125,1506.5366438633127,1475.413133190423,1506.5366438633127,5443364,-29.055198550812747,1462.6528998480903,1448.9187186104912,Buy
1447.4412841796875,1479.254311487481,1445.5699084151588,1479.254311487481,8169075,-31.81302730779339,1465.0495469835068,1446.8503824869792,Buy
1476.7921142578125,1480.7318023736236,1453.941851048263,1454.4343120627393,4546057,22.35780219507319,1472.0096706814236,1445.9311232793898,Buy
